date,drug_id,drug_name,region,units_sold,moving_avg_sales_7d,price_per_unit,manufacturer,dosage_form,disease_name,region_disease_cases,google_trend_score,season,stock_available,lead_time_days,supplier_id,pending_orders,warehouse_id,auto_reorder_level,temperature,humidity,pollution_index,event_flag
2025-03-03,210,Omeprazole,North,125,150.142857142857,16.02,PharmaJ,Capsule,Acidity,117,64,Winter,433,7,4,91,2,100,24.1,65,68,0
2025-03-04,201,Paracetamol,North,230,204.428571428571,27.21,PharmaA,Tablet,Flu,112,74,Winter,490,7,4,54,2,100,34.9,81,84,0
2025-03-04,202,Amoxicillin,South,157,154.857142857143,11.99,PharmaB,Capsule,Infection,208,42,Summer,462,3,2,59,1,100,33.2,39,92,1
2025-03-04,203,Ibuprofen,South,196,204.428571428571,17.69,PharmaC,Syrup,Pain,39,88,Winter,115,7,1,6,1,100,21.8,84,54,0
2025-03-04,204,Cetirizine,South,170,158.857142857143,11.31,PharmaD,Injection,Allergy,241,68,Summer,187,2,2,49,2,100,17.9,89,122,0
2025-03-04,205,Azithromycin,South,185,197.285714285714,12.92,PharmaE,Tablet,Bacterial Infection,162,64,Summer,85,7,3,77,2,100,31,31,158,1
2025-03-04,206,Metformin,North,157,149.428571428571,25.49,PharmaF,Tablet,Diabetes,29,49,Summer,479,2,3,61,2,100,25,33,196,1
2025-03-04,207,Loratadine,South,200,205.714285714286,18.67,PharmaG,Syrup,Hay Fever,161,51,Summer,434,3,3,78,2,100,19.2,74,76,0
2025-03-04,208,Doxycycline,South,156,156.142857142857,16.78,PharmaH,Capsule,Fever,198,39,Winter,51,6,1,72,2,100,17,65,197,0
2025-03-04,209,Aspirin,South,215,198.571428571429,12.92,PharmaI,Tablet,Cold,214,92,Summer,338,7,5,49,1,100,33.3,67,55,1
2025-03-04,210,Omeprazole,South,149,149.857142857143,8.07,PharmaJ,Capsule,Acidity,90,75,Winter,129,3,2,53,1,100,32,72,110,1
2025-03-05,201,Paracetamol,South,205,208.142857142857,20.91,PharmaA,Tablet,Flu,178,60,Winter,414,3,4,90,2,100,26.9,77,156,1
2025-03-05,202,Amoxicillin,South,123,150.714285714286,26.11,PharmaB,Capsule,Infection,86,35,Summer,364,5,5,83,1,100,19.9,77,161,0
2025-03-05,203,Ibuprofen,North,174,197.571428571429,24.27,PharmaC,Syrup,Pain,191,47,Winter,452,5,4,66,1,100,24.6,44,158,0
2025-03-05,204,Cetirizine,South,160,156.428571428571,25.35,PharmaD,Injection,Allergy,198,59,Winter,69,3,2,61,1,100,32.4,85,58,0
2025-03-05,205,Azithromycin,South,204,195.285714285714,22.79,PharmaE,Tablet,Bacterial Infection,76,54,Summer,166,6,1,94,2,100,25.7,68,109,0
2025-03-05,206,Metformin,North,145,150.428571428571,24.48,PharmaF,Tablet,Diabetes,48,33,Summer,404,7,4,90,2,100,22.3,77,92,1
2025-03-05,207,Loratadine,South,180,203.142857142857,26.09,PharmaG,Syrup,Hay Fever,102,80,Summer,283,5,5,87,1,100,22.3,82,187,0
2025-03-05,208,Doxycycline,South,158,155.857142857143,5.5,PharmaH,Capsule,Fever,75,38,Summer,261,5,2,71,1,100,17.4,63,73,1
2025-03-05,209,Aspirin,North,169,197.571428571429,29.2,PharmaI,Tablet,Cold,25,81,Winter,103,2,4,46,2,100,23.8,34,132,0
2025-03-05,210,Omeprazole,North,160,149.285714285714,6.39,PharmaJ,Capsule,Acidity,153,55,Summer,123,6,1,52,2,100,15.1,64,139,1
2025-03-06,201,Paracetamol,South,225,211.285714285714,5.57,PharmaA,Tablet,Flu,194,54,Summer,358,6,3,61,1,100,33.4,75,137,0
2025-03-06,202,Amoxicillin,North,152,150.714285714286,19.71,PharmaB,Capsule,Infection,139,84,Winter,358,6,4,74,1,100,24.2,36,66,1
2025-03-06,203,Ibuprofen,North,220,199.571428571429,12.38,PharmaC,Syrup,Pain,137,54,Summer,408,3,1,76,1,100,24.9,37,181,0
2025-03-06,204,Cetirizine,North,141,154.428571428571,23.88,PharmaD,Injection,Allergy,43,51,Winter,481,3,5,24,1,100,16.6,89,109,1
2025-03-06,205,Azithromycin,North,219,197.857142857143,11.75,PharmaE,Tablet,Bacterial Infection,202,39,Winter,109,2,1,43,2,100,23.5,58,75,1
2025-03-06,206,Metformin,South,157,152.428571428571,25.42,PharmaF,Tablet,Diabetes,127,50,Summer,356,6,5,35,2,100,23,87,136,1
2025-03-06,207,Loratadine,South,234,208.142857142857,8.55,PharmaG,Syrup,Hay Fever,192,42,Winter,112,7,3,56,1,100,24.9,46,160,0
2025-03-06,208,Doxycycline,South,154,154,20.35,PharmaH,Capsule,Fever,231,75,Winter,421,7,3,25,1,100,21,62,138,1
2025-03-06,209,Aspirin,North,211,198.571428571429,18.75,PharmaI,Tablet,Cold,196,39,Winter,253,7,4,92,2,100,32.5,61,131,1
2025-03-06,210,Omeprazole,North,146,147.714285714286,18.92,PharmaJ,Capsule,Acidity,75,95,Winter,407,4,3,38,2,100,34.6,87,117,0
2025-03-07,201,Paracetamol,South,221,214.285714285714,23.89,PharmaA,Tablet,Flu,49,72,Winter,456,2,1,88,2,100,25.3,73,137,0
2025-03-07,202,Amoxicillin,North,154,149.285714285714,16.45,PharmaB,Capsule,Infection,187,74,Summer,170,5,4,4,2,100,19.4,66,134,0
2025-03-07,203,Ibuprofen,South,183,193.857142857143,16.4,PharmaC,Syrup,Pain,102,73,Summer,406,2,3,64,2,100,32.2,84,98,0
2025-03-07,204,Cetirizine,North,150,155.142857142857,12.88,PharmaD,Injection,Allergy,58,84,Summer,254,4,3,26,1,100,23.6,55,186,1
2025-03-07,205,Azithromycin,South,211,200.428571428571,29.03,PharmaE,Tablet,Bacterial Infection,169,63,Summer,67,3,1,60,1,100,30.5,39,177,1
2025-03-07,206,Metformin,South,136,152.857142857143,12.42,PharmaF,Tablet,Diabetes,136,32,Winter,347,6,1,63,2,100,30.2,87,156,0
2025-03-07,207,Loratadine,North,183,201.857142857143,11.79,PharmaG,Syrup,Hay Fever,84,47,Summer,398,7,1,76,1,100,15.3,87,156,1
2025-03-07,208,Doxycycline,North,169,155,17.46,PharmaH,Capsule,Fever,185,47,Winter,290,6,1,97,1,100,20.9,51,135,0
2025-03-07,209,Aspirin,South,188,195.857142857143,13.24,PharmaI,Tablet,Cold,107,57,Winter,348,7,2,54,1,100,29.9,72,94,1
2025-03-07,210,Omeprazole,South,151,147.857142857143,29.87,PharmaJ,Capsule,Acidity,241,46,Winter,96,2,4,90,2,100,33,35,160,1
2025-03-08,201,Paracetamol,South,214,216.714285714286,12.24,PharmaA,Tablet,Flu,82,82,Summer,307,7,3,74,2,100,26.3,32,67,0
2025-03-08,202,Amoxicillin,South,151,147.571428571429,5.51,PharmaB,Capsule,Infection,202,49,Winter,78,7,5,58,2,100,17.4,61,113,1
2025-03-08,203,Ibuprofen,North,209,194.857142857143,23.18,PharmaC,Syrup,Pain,127,77,Winter,471,4,4,51,1,100,19.9,50,99,1
2025-03-08,204,Cetirizine,North,145,153,25.23,PharmaD,Injection,Allergy,220,47,Winter,198,5,3,11,1,100,23.7,52,160,1
2025-03-08,205,Azithromycin,South,203,202.857142857143,9.83,PharmaE,Tablet,Bacterial Infection,103,43,Summer,168,7,3,31,1,100,30.2,66,166,0
2025-03-08,206,Metformin,South,138,150.142857142857,9.17,PharmaF,Tablet,Diabetes,181,41,Summer,67,2,5,81,1,100,25.2,79,51,0
2025-03-08,207,Loratadine,North,209,201.714285714286,9.28,PharmaG,Syrup,Hay Fever,55,71,Winter,398,3,3,52,1,100,19.4,65,129,1
2025-03-08,208,Doxycycline,South,149,153.142857142857,15.41,PharmaH,Capsule,Fever,56,40,Summer,269,7,2,5,2,100,29.8,40,116,1
2025-03-08,209,Aspirin,North,205,196,15.55,PharmaI,Tablet,Cold,70,78,Summer,68,4,2,1,2,100,24.4,53,110,1
2025-03-08,210,Omeprazole,North,166,151.428571428571,20.02,PharmaJ,Capsule,Acidity,94,55,Winter,338,2,2,14,1,100,18.1,44,151,0
2025-03-09,201,Paracetamol,South,213,215,21.41,PharmaA,Tablet,Flu,197,49,Winter,174,5,4,99,1,100,33.5,50,144,1
2025-03-09,202,Amoxicillin,South,132,146.285714285714,28.69,PharmaB,Capsule,Infection,157,73,Summer,53,4,4,84,2,100,32.1,52,163,1
2025-03-09,203,Ibuprofen,North,185,191.857142857143,17.7,PharmaC,Syrup,Pain,175,68,Winter,71,7,3,92,1,100,22.8,83,188,0
2025-03-09,204,Cetirizine,South,173,156,14.43,PharmaD,Injection,Allergy,119,75,Summer,477,2,1,41,1,100,23.9,65,195,0
2025-03-09,205,Azithromycin,North,184,201.285714285714,19.29,PharmaE,Tablet,Bacterial Infection,160,38,Summer,307,7,5,96,2,100,15.4,45,191,1
2025-03-09,206,Metformin,South,151,148.857142857143,10.02,PharmaF,Tablet,Diabetes,189,82,Summer,307,4,3,21,2,100,20.3,31,131,1
2025-03-09,207,Loratadine,North,184,197.857142857143,5.72,PharmaG,Syrup,Hay Fever,224,48,Winter,240,3,4,3,2,100,25.2,55,78,1
2025-03-09,208,Doxycycline,South,150,155.285714285714,18.81,PharmaH,Capsule,Fever,219,97,Winter,163,5,1,11,2,100,19.3,55,143,1
2025-03-09,209,Aspirin,North,205,197,17.84,PharmaI,Tablet,Cold,156,35,Winter,457,4,3,16,1,100,32.4,48,109,0
2025-03-09,210,Omeprazole,South,177,153.428571428571,14.12,PharmaJ,Capsule,Acidity,37,40,Winter,308,4,3,18,1,100,20.6,89,79,0
2025-03-10,201,Paracetamol,North,182,212.857142857143,11.96,PharmaA,Tablet,Flu,127,84,Winter,246,4,2,84,2,100,26.5,51,154,1
2025-03-10,202,Amoxicillin,North,141,144.285714285714,12.87,PharmaB,Capsule,Infection,106,75,Summer,199,6,3,18,1,100,30.5,32,163,0
2025-03-10,203,Ibuprofen,South,236,200.428571428571,12.57,PharmaC,Syrup,Pain,143,85,Summer,333,2,3,4,1,100,15.4,37,51,1
2025-03-10,204,Cetirizine,North,132,153,5.23,PharmaD,Injection,Allergy,191,84,Winter,96,5,3,70,1,100,33.9,32,72,0
2025-03-10,205,Azithromycin,South,192,199.714285714286,17.33,PharmaE,Tablet,Bacterial Infection,133,45,Summer,430,7,3,4,1,100,25.9,38,97,0
2025-03-10,206,Metformin,South,147,147.285714285714,21.28,PharmaF,Tablet,Diabetes,164,41,Summer,460,2,1,14,1,100,15.3,30,61,0
2025-03-10,207,Loratadine,North,213,200.428571428571,8.18,PharmaG,Syrup,Hay Fever,227,49,Winter,248,6,5,41,1,100,16.4,66,54,0
2025-03-10,208,Doxycycline,South,149,155,8.25,PharmaH,Capsule,Fever,242,49,Summer,167,7,4,79,2,100,26.9,38,112,1
2025-03-10,209,Aspirin,North,201,199.142857142857,9.73,PharmaI,Tablet,Cold,156,62,Summer,362,6,4,8,1,100,17.9,52,76,1
2025-03-10,210,Omeprazole,South,170,159.857142857143,14.94,PharmaJ,Capsule,Acidity,51,94,Winter,160,3,2,2,2,100,30.7,41,66,0
2025-03-11,201,Paracetamol,North,176,205.142857142857,8.76,PharmaA,Tablet,Flu,22,98,Winter,485,3,4,65,1,100,22,86,143,1
2025-03-11,202,Amoxicillin,South,141,142,10.21,PharmaB,Capsule,Infection,243,70,Summer,198,2,1,31,2,100,15.2,64,144,0
2025-03-11,203,Ibuprofen,South,209,202.285714285714,27.9,PharmaC,Syrup,Pain,31,54,Summer,134,2,2,3,2,100,15.4,48,145,1
2025-03-11,204,Cetirizine,South,149,150,5.06,PharmaD,Injection,Allergy,92,66,Summer,116,3,5,84,1,100,32.5,39,152,1
2025-03-11,205,Azithromycin,North,209,203.142857142857,15.67,PharmaE,Tablet,Bacterial Infection,134,99,Winter,348,7,3,94,2,100,19.3,60,193,1
2025-03-11,206,Metformin,North,164,148.285714285714,8.05,PharmaF,Tablet,Diabetes,234,47,Summer,438,5,2,37,2,100,20.3,44,192,1
2025-03-11,207,Loratadine,South,177,197.142857142857,11.05,PharmaG,Syrup,Hay Fever,141,87,Winter,140,2,5,90,1,100,25,87,74,0
2025-03-11,208,Doxycycline,South,160,155.571428571429,6.59,PharmaH,Capsule,Fever,183,79,Winter,122,4,3,91,1,100,15.2,62,62,0
2025-03-11,209,Aspirin,South,204,197.571428571429,15.95,PharmaI,Tablet,Cold,75,64,Winter,133,4,3,67,1,100,22.7,84,54,1
2025-03-11,210,Omeprazole,North,156,160.857142857143,8.92,PharmaJ,Capsule,Acidity,51,93,Summer,385,6,1,21,2,100,19.3,32,195,0
2025-03-12,201,Paracetamol,North,196,203.857142857143,12.46,PharmaA,Tablet,Flu,23,87,Winter,220,3,5,91,1,100,23.5,59,197,0
2025-03-12,202,Amoxicillin,South,147,145.428571428571,24.98,PharmaB,Capsule,Infection,73,50,Summer,340,4,3,25,1,100,34.3,79,199,0
2025-03-12,203,Ibuprofen,North,209,207.285714285714,15.69,PharmaC,Syrup,Pain,201,63,Summer,181,3,2,74,1,100,31.8,40,144,0
2025-03-12,204,Cetirizine,North,148,148.285714285714,24.38,PharmaD,Injection,Allergy,247,33,Summer,338,5,2,26,2,100,23.2,38,128,0
2025-03-12,205,Azithromycin,South,206,203.428571428571,14.11,PharmaE,Tablet,Bacterial Infection,233,36,Summer,485,2,4,80,1,100,30.8,59,165,0
2025-03-12,206,Metformin,South,134,146.714285714286,22.05,PharmaF,Tablet,Diabetes,222,96,Winter,280,6,2,35,1,100,33.6,57,52,0
2025-03-12,207,Loratadine,North,182,197.428571428571,21.85,PharmaG,Syrup,Hay Fever,134,37,Winter,88,6,2,24,2,100,24.3,38,127,1
2025-03-12,208,Doxycycline,South,142,153.285714285714,25.78,PharmaH,Capsule,Fever,84,38,Winter,289,2,4,40,2,100,15,31,166,1
2025-03-12,209,Aspirin,North,187,200.142857142857,29.73,PharmaI,Tablet,Cold,207,65,Summer,86,4,3,70,1,100,29,83,155,1
2025-03-12,210,Omeprazole,South,173,162.714285714286,16.14,PharmaJ,Capsule,Acidity,122,43,Winter,488,2,4,25,2,100,22.9,45,153,0
2025-03-13,201,Paracetamol,South,192,199.142857142857,15.5,PharmaA,Tablet,Flu,129,33,Summer,261,6,4,18,2,100,20,30,82,1
2025-03-13,202,Amoxicillin,South,164,147.142857142857,15.43,PharmaB,Capsule,Infection,90,86,Winter,234,7,2,74,1,100,21.2,65,130,0
2025-03-13,203,Ibuprofen,North,224,207.857142857143,27.49,PharmaC,Syrup,Pain,147,66,Winter,291,3,4,15,1,100,28,86,136,0
2025-03-13,204,Cetirizine,North,152,149.857142857143,23.54,PharmaD,Injection,Allergy,169,46,Winter,285,5,4,71,2,100,30.2,46,57,1
2025-03-13,205,Azithromycin,North,208,201.857142857143,5.27,PharmaE,Tablet,Bacterial Infection,122,91,Winter,97,4,3,0,2,100,29.3,48,73,1
2025-03-13,206,Metformin,South,140,144.285714285714,14.05,PharmaF,Tablet,Diabetes,208,38,Summer,326,6,2,28,2,100,30.1,52,118,1
2025-03-13,207,Loratadine,North,212,194.285714285714,9.87,PharmaG,Syrup,Hay Fever,133,50,Summer,196,3,4,19,2,100,27,37,92,1
2025-03-13,208,Doxycycline,North,144,151.857142857143,7.38,PharmaH,Capsule,Fever,140,33,Summer,365,5,3,94,2,100,24.2,45,115,1
2025-03-13,209,Aspirin,North,188,196.857142857143,14.56,PharmaI,Tablet,Cold,40,90,Summer,267,6,4,47,1,100,30.2,39,112,0
2025-03-13,210,Omeprazole,South,143,162.285714285714,25.51,PharmaJ,Capsule,Acidity,82,74,Winter,475,2,4,50,2,100,29.8,71,114,0
2025-03-14,201,Paracetamol,North,185,194,12.6,PharmaA,Tablet,Flu,236,94,Winter,56,6,1,75,2,100,27.9,53,90,0
2025-03-14,202,Amoxicillin,North,157,147.571428571429,7.19,PharmaB,Capsule,Infection,200,89,Summer,104,3,3,18,2,100,26.4,36,51,0
2025-03-14,203,Ibuprofen,South,206,211.142857142857,14.02,PharmaC,Syrup,Pain,89,47,Summer,123,5,2,4,2,100,16.5,88,76,1
2025-03-14,204,Cetirizine,South,146,149.285714285714,26.41,PharmaD,Injection,Allergy,183,84,Summer,102,6,1,80,2,100,32.4,59,158,1
2025-03-14,205,Azithromycin,South,217,202.714285714286,22.3,PharmaE,Tablet,Bacterial Infection,171,56,Winter,257,6,3,59,2,100,29,61,118,1
2025-03-14,206,Metformin,North,161,147.857142857143,9.57,PharmaF,Tablet,Diabetes,57,44,Winter,345,3,5,39,1,100,31.3,56,137,1
2025-03-14,207,Loratadine,South,204,197.285714285714,26.64,PharmaG,Syrup,Hay Fever,113,89,Summer,435,7,4,25,2,100,15.7,68,96,0
2025-03-14,208,Doxycycline,South,163,151,19.13,PharmaH,Capsule,Fever,115,37,Winter,338,7,5,4,2,100,33.2,71,184,0
2025-03-14,209,Aspirin,South,229,202.714285714286,20.04,PharmaI,Tablet,Cold,231,41,Summer,218,2,2,21,1,100,27.6,76,173,1
2025-03-14,210,Omeprazole,South,128,159,6.85,PharmaJ,Capsule,Acidity,154,56,Winter,61,2,5,98,1,100,31.5,46,152,0
2025-03-15,201,Paracetamol,North,217,194.428571428571,22.33,PharmaA,Tablet,Flu,22,74,Winter,404,3,4,5,1,100,27.3,44,144,0
2025-03-15,202,Amoxicillin,South,143,146.428571428571,21.95,PharmaB,Capsule,Infection,162,76,Summer,122,2,5,96,2,100,34.9,34,196,1
2025-03-15,203,Ibuprofen,South,199,209.714285714286,5.32,PharmaC,Syrup,Pain,193,32,Winter,268,3,4,71,1,100,22,32,186,0
2025-03-15,204,Cetirizine,North,155,150.714285714286,17.7,PharmaD,Injection,Allergy,147,49,Summer,249,5,5,7,2,100,27.4,40,73,0
2025-03-15,205,Azithromycin,North,200,202.285714285714,18.96,PharmaE,Tablet,Bacterial Infection,82,52,Winter,438,4,2,49,2,100,30.1,80,60,0
2025-03-15,206,Metformin,South,151,149.714285714286,20.36,PharmaF,Tablet,Diabetes,195,74,Summer,298,6,3,35,2,100,28.3,70,179,0
2025-03-15,207,Loratadine,North,194,195.142857142857,23.62,PharmaG,Syrup,Hay Fever,109,93,Winter,389,7,4,69,2,100,25.2,84,50,0
2025-03-15,208,Doxycycline,South,130,148.285714285714,6.37,PharmaH,Capsule,Fever,179,83,Summer,425,5,4,12,2,100,21.8,56,113,1
2025-03-15,209,Aspirin,South,206,202.857142857143,21.53,PharmaI,Tablet,Cold,60,96,Winter,379,2,3,21,1,100,17.9,43,187,0
2025-03-15,210,Omeprazole,North,144,155.857142857143,18.53,PharmaJ,Capsule,Acidity,233,97,Winter,104,4,2,54,2,100,33.5,36,197,1
2025-03-16,201,Paracetamol,South,195,191.857142857143,5.15,PharmaA,Tablet,Flu,97,80,Summer,377,5,3,66,1,100,24.8,45,155,0
2025-03-16,202,Amoxicillin,South,155,149.714285714286,7.08,PharmaB,Capsule,Infection,189,46,Winter,172,5,3,23,1,100,26.5,63,76,0
2025-03-16,203,Ibuprofen,South,210,213.285714285714,26.17,PharmaC,Syrup,Pain,67,63,Winter,153,2,3,57,2,100,23.7,78,109,0
2025-03-16,204,Cetirizine,South,139,145.857142857143,29.65,PharmaD,Injection,Allergy,27,92,Winter,281,5,4,65,1,100,24.6,31,124,0
2025-03-16,205,Azithromycin,South,191,203.285714285714,13.17,PharmaE,Tablet,Bacterial Infection,155,47,Summer,402,6,3,51,1,100,31.7,50,163,0
2025-03-16,206,Metformin,South,150,149.571428571429,14.69,PharmaF,Tablet,Diabetes,174,67,Winter,341,7,5,51,1,100,28.5,36,158,1
2025-03-16,207,Loratadine,North,197,197,22.25,PharmaG,Syrup,Hay Fever,34,37,Summer,124,5,4,45,2,100,17.9,52,99,1
2025-03-16,208,Doxycycline,South,131,145.571428571429,9.89,PharmaH,Capsule,Fever,45,65,Winter,334,7,1,75,2,100,23.6,46,112,1
2025-03-16,209,Aspirin,North,193,201.142857142857,6.7,PharmaI,Tablet,Cold,88,38,Winter,305,6,3,37,1,100,21.8,87,102,0
2025-03-16,210,Omeprazole,South,146,151.428571428571,11.29,PharmaJ,Capsule,Acidity,65,52,Summer,316,6,2,49,2,100,29,60,199,1
2025-03-17,201,Paracetamol,South,210,195.857142857143,13.15,PharmaA,Tablet,Flu,246,88,Winter,234,5,2,59,2,100,27.8,74,125,1
2025-03-17,202,Amoxicillin,South,158,152.142857142857,20.62,PharmaB,Capsule,Infection,32,74,Winter,421,4,2,19,2,100,30.9,56,60,1
2025-03-17,203,Ibuprofen,North,217,210.571428571429,15.07,PharmaC,Syrup,Pain,47,96,Winter,493,5,4,41,1,100,32.8,68,134,0
2025-03-17,204,Cetirizine,North,152,148.714285714286,9.15,PharmaD,Injection,Allergy,248,48,Summer,264,4,4,99,1,100,18.6,31,145,1
2025-03-17,205,Azithromycin,North,189,202.857142857143,20.21,PharmaE,Tablet,Bacterial Infection,86,35,Winter,311,5,1,37,1,100,18.7,44,60,1
2025-03-17,206,Metformin,South,153,150.428571428571,14.07,PharmaF,Tablet,Diabetes,30,34,Summer,132,5,1,75,2,100,24,78,69,0
2025-03-17,207,Loratadine,South,199,195,19.64,PharmaG,Syrup,Hay Fever,43,77,Winter,441,7,5,8,2,100,26.5,58,198,0
2025-03-17,208,Doxycycline,South,169,148.428571428571,5.52,PharmaH,Capsule,Fever,249,54,Winter,447,3,1,36,2,100,22.3,42,133,1
2025-03-17,209,Aspirin,South,205,201.714285714286,9.18,PharmaI,Tablet,Cold,125,64,Winter,343,2,4,12,1,100,26.3,84,137,0
2025-03-17,210,Omeprazole,North,154,149.142857142857,26.64,PharmaJ,Capsule,Acidity,189,36,Summer,498,7,5,17,1,100,18.7,49,142,1
2025-03-18,201,Paracetamol,North,199,199.142857142857,23.46,PharmaA,Tablet,Flu,69,35,Winter,75,6,1,69,2,100,17.7,37,98,1
2025-03-18,202,Amoxicillin,North,165,155.571428571429,21.25,PharmaB,Capsule,Infection,192,44,Summer,172,5,5,93,2,100,17.2,81,103,1
2025-03-18,203,Ibuprofen,North,180,206.428571428571,17.34,PharmaC,Syrup,Pain,111,75,Winter,497,7,5,18,2,100,25.9,58,193,0
2025-03-18,204,Cetirizine,South,151,149,18.98,PharmaD,Injection,Allergy,182,90,Winter,295,5,1,6,1,100,23.4,66,145,0
2025-03-18,205,Azithromycin,North,194,200.714285714286,14.73,PharmaE,Tablet,Bacterial Infection,236,58,Summer,413,4,1,48,2,100,32.7,81,194,1
2025-03-18,206,Metformin,South,154,149,20.23,PharmaF,Tablet,Diabetes,195,86,Winter,352,4,5,86,1,100,21.1,49,81,0
2025-03-18,207,Loratadine,South,197,197.857142857143,22.15,PharmaG,Syrup,Hay Fever,233,71,Winter,321,3,3,96,2,100,20.4,60,190,1
2025-03-18,208,Doxycycline,North,148,146.714285714286,22.53,PharmaH,Capsule,Fever,116,49,Winter,241,3,4,20,2,100,34.3,37,108,1
2025-03-18,209,Aspirin,South,193,200.142857142857,18.91,PharmaI,Tablet,Cold,173,82,Winter,387,3,2,24,2,100,25.2,52,194,1
2025-03-18,210,Omeprazole,North,143,147.285714285714,25.89,PharmaJ,Capsule,Acidity,215,36,Winter,273,3,3,18,2,100,19.9,85,132,0
2025-03-19,201,Paracetamol,South,198,199.428571428571,6.23,PharmaA,Tablet,Flu,193,31,Summer,321,3,4,98,1,100,23.6,53,133,0
2025-03-19,202,Amoxicillin,South,149,155.857142857143,19.56,PharmaB,Capsule,Infection,209,91,Winter,58,6,1,31,1,100,26.5,82,128,1
2025-03-19,203,Ibuprofen,North,225,208.714285714286,10.71,PharmaC,Syrup,Pain,221,41,Winter,367,2,1,21,2,100,25.6,85,111,1
2025-03-19,204,Cetirizine,North,145,148.571428571429,6.32,PharmaD,Injection,Allergy,248,57,Winter,176,4,5,29,2,100,19.8,74,119,1
2025-03-19,205,Azithromycin,North,201,200,11.96,PharmaE,Tablet,Bacterial Infection,192,96,Summer,111,4,2,34,2,100,19.8,46,116,0
2025-03-19,206,Metformin,South,139,149.714285714286,27.61,PharmaF,Tablet,Diabetes,57,55,Summer,164,7,1,22,2,100,31.5,61,54,0
2025-03-19,207,Loratadine,North,207,201.428571428571,24.28,PharmaG,Syrup,Hay Fever,182,70,Summer,68,3,2,61,1,100,34,61,165,0
2025-03-19,208,Doxycycline,South,171,150.857142857143,21.86,PharmaH,Capsule,Fever,119,37,Summer,59,4,5,71,2,100,19.8,74,163,1
2025-03-19,209,Aspirin,North,211,203.571428571429,22.43,PharmaI,Tablet,Cold,89,96,Summer,297,2,1,16,2,100,34.6,38,119,0
2025-03-19,210,Omeprazole,South,138,142.285714285714,7.89,PharmaJ,Capsule,Acidity,60,93,Winter,320,5,3,82,1,100,20.5,74,164,1
2025-03-20,201,Paracetamol,North,208,201.714285714286,11.49,PharmaA,Tablet,Flu,249,70,Winter,160,4,5,1,2,100,25.5,88,174,1
2025-03-20,202,Amoxicillin,North,143,152.857142857143,22.07,PharmaB,Capsule,Infection,130,62,Winter,480,2,4,22,1,100,24.7,89,139,1
2025-03-20,203,Ibuprofen,North,221,208.285714285714,16.05,PharmaC,Syrup,Pain,83,57,Winter,495,3,2,59,2,100,19.7,70,139,1
2025-03-20,204,Cetirizine,North,156,149.142857142857,29.69,PharmaD,Injection,Allergy,205,91,Summer,437,3,1,20,2,100,29.8,46,161,1
2025-03-20,205,Azithromycin,South,210,200.285714285714,13.44,PharmaE,Tablet,Bacterial Infection,238,50,Summer,165,2,3,85,2,100,20.4,35,66,0
2025-03-20,206,Metformin,North,169,153.857142857143,24.04,PharmaF,Tablet,Diabetes,66,97,Summer,377,4,4,57,2,100,17.8,67,156,1
2025-03-20,207,Loratadine,South,190,198.285714285714,10.33,PharmaG,Syrup,Hay Fever,174,48,Winter,475,7,2,97,1,100,28.3,81,157,0
2025-03-20,208,Doxycycline,North,144,150.857142857143,28.13,PharmaH,Capsule,Fever,203,46,Summer,144,7,4,78,2,100,21.5,68,58,1
2025-03-20,209,Aspirin,North,201,205.428571428571,8.11,PharmaI,Tablet,Cold,74,30,Summer,365,2,3,49,2,100,31.2,45,91,0
2025-03-20,210,Omeprazole,North,158,144.428571428571,9.2,PharmaJ,Capsule,Acidity,33,45,Summer,375,3,4,22,1,100,25.9,71,113,1
2025-03-21,201,Paracetamol,North,216,206.142857142857,15.29,PharmaA,Tablet,Flu,233,67,Winter,146,5,3,84,1,100,17.7,83,66,0
2025-03-21,202,Amoxicillin,North,147,151.428571428571,24.07,PharmaB,Capsule,Infection,209,68,Winter,332,6,1,73,2,100,26.7,45,170,1
2025-03-21,203,Ibuprofen,South,220,210.285714285714,29.4,PharmaC,Syrup,Pain,113,71,Winter,345,3,3,90,2,100,16.1,87,99,0
2025-03-21,204,Cetirizine,South,148,149.428571428571,14.07,PharmaD,Injection,Allergy,242,79,Winter,463,6,2,49,1,100,21.4,73,70,0
2025-03-21,205,Azithromycin,North,194,197,13.41,PharmaE,Tablet,Bacterial Infection,168,53,Winter,249,7,3,80,1,100,25.3,46,179,1
2025-03-21,206,Metformin,North,140,150.857142857143,14.9,PharmaF,Tablet,Diabetes,86,91,Winter,252,4,4,9,1,100,25.8,67,118,1
2025-03-21,207,Loratadine,North,235,202.714285714286,12.77,PharmaG,Syrup,Hay Fever,214,52,Winter,370,4,5,19,2,100,32.1,53,63,0
2025-03-21,208,Doxycycline,North,169,151.714285714286,18.9,PharmaH,Capsule,Fever,98,77,Summer,276,6,2,20,1,100,19.8,75,99,1
